time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,4.35405522833,-2.02689419141,25.8678192602,6.25602119913,6.04769935168,0.0,3.84416047245,-2.0561027575,5.86437017932,0.195421485674,-0.0598051822379,0.0,469.080804349115,469.60398516711643,468.3306631128693,469.6382996384463
4.379999999999995,4.58842130928,-2.15081835481,26.2184387478,6.26842567108,6.0436639862,0.0,3.96827572442,-2.07379177692,5.82307048151,0.223007295698,-0.0894914162068,0.0,439.1870168597408,436.71337387819375,436.465199100278,438.80379448715183
4.439999999999993,4.83100662722,-2.27564660951,26.5695153428,6.28160423607,6.03847424332,0.0,4.11819716007,-2.08594899906,5.87897526513,0.211899158689,-0.0810955132373,0.0,467.60848571120783,468.25642336375256,469.7061371751509,468.8885362228052
4.499999999999992,5.0828991261,-2.40096500101,26.9248663341,0.0106097831144,6.03374768099,0.0,4.27843130967,-2.09014241559,5.96535095209,0.173499477045,-0.0745020263944,0.0,478.1811562859619,478.67879002997154,480.9512259194074,478.0692065128394
4.559999999999991,5.34433273386,-2.52631664072,27.2848180133,0.0205804197433,6.02932210245,0.0,4.43619641485,-2.08731018575,6.0324105491,0.144598609602,-0.0723155278833,0.0,474.10778556852426,474.2719253648214,476.0178498102824,473.82438945540684
4.6199999999999894,5.61388406776,-2.65143864599,27.6433591124,0.0291886820715,6.02494477728,0.0,4.54916439622,-2.0828433766,5.91942136695,0.141117680133,-0.0742661843831,0.0,417.76967956264457,417.5950092849346,417.01667037233136,416.73310289143575
4.679999999999988,5.8913134529,-2.77605504339,27.999119119,0.0378457452809,6.02016890881,0.0,4.69868620594,-2.07031203813,5.93886046911,0.149959341962,-0.0932593609984,0.0,460.3716001830497,458.86090400017883,460.43433531717625,461.15203805712986
4.739999999999987,6.17719238622,-2.89985333015,28.3538573335,0.0468824654258,6.01458528708,0.0,4.83095777355,-2.05561434105,5.88576404313,0.15188482393,-0.0926655932538,0.0,437.6285703979442,437.6705438472402,437.3442003302453,437.52632055360596
4.799999999999986,6.47236877513,-3.02240306491,28.7100813574,0.0554334962364,6.00887791412,0.0,5.00846424915,-2.02853330667,5.98738532795,0.107105214142,-0.100551795637,0.0,487.3687809656041,486.7720024666367,487.4563361056553,484.1135106714149
4.859999999999984,6.77674927483,-3.14347534184,29.066935197,0.0621595083202,6.0030851171,0.0,5.13792084745,-2.00671629321,5.90785707699,0.120571010912,-0.0895504865286,0.0,430.92214978253105,431.8430446351244,429.58750640359443,430.73963863461125
4.919999999999983,7.08928689694,-3.2630643508,29.4201447174,0.0693518737204,5.99738025345,0.0,5.28029278377,-1.97901710484,5.86567387713,0.1184397812,-0.109423117323,0.0,444.10633229348224,442.46492174182316,442.87776179616515,442.7153883296022
4.979999999999982,7.40950761378,-3.38109855374,29.7676696945,0.0761538612962,5.99112223954,0.0,5.39417514645,-1.95496742287,5.71898485261,0.100569462979,-0.0956443454268,0.0,407.091109363257,408.31188374393673,407.615328366895,406.02727019841836
5.0399999999999805,7.73736687801,-3.49741029193,30.1088729286,0.08220529991,5.9849167963,0.0,5.53478404731,-1.92161812972,5.65441498301,0.10142642436,-0.127334117862,0.0,436.21123193177476,433.5458410811937,434.79477899238657,434.87562162540763
